ensembl_gene_id_version	gene_biotype	external_gene_name	description
ENSG00000184988.8	protein_coding	TMEM106A	transmembrane protein 106A [Source:HGNC Symbol;Acc:HGNC:28288]
ENSG00000184990.13	protein_coding	SIVA1	SIVA1 apoptosis inducing factor [Source:HGNC Symbol;Acc:HGNC:17712]
ENSG00000184992.13	protein_coding	BRI3BP	BRI3 binding protein [Source:HGNC Symbol;Acc:HGNC:14251]
ENSG00000185024.18	protein_coding	BRF1	BRF1 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:11551]
ENSG00000185033.15	protein_coding	SEMA4B	semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]
ENSG00000185043.13	protein_coding	CIB1	calcium and integrin binding 1 [Source:HGNC Symbol;Acc:HGNC:16920]
ENSG00000185046.20	protein_coding	ANKS1B	ankyrin repeat and sterile alpha motif domain containing 1B [Source:HGNC Symbol;Acc:HGNC:24600]
ENSG00000185070.12	protein_coding	FLRT2	fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761]
ENSG00000185088.14	protein_coding	RPS27L	ribosomal protein S27 like [Source:HGNC Symbol;Acc:HGNC:18476]
ENSG00000185100.11	protein_coding	ADSS1	adenylosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:20093]
ENSG00000185115.6	protein_coding	NSMCE3	NSE3 homolog, SMC5-SMC6 complex component [Source:HGNC Symbol;Acc:HGNC:7677]
ENSG00000185156.6	protein_coding	MFSD6L	major facilitator superfamily domain containing 6 like [Source:HGNC Symbol;Acc:HGNC:26656]
ENSG00000185158.13	protein_coding	LRRC37B	leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:HGNC:29070]
ENSG00000185163.10	protein_coding	DDX51	DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]
ENSG00000185164.15	protein_coding	NOMO2	NODAL modulator 2 [Source:HGNC Symbol;Acc:HGNC:22652]
ENSG00000185215.11	protein_coding	TNFAIP2	TNF alpha induced protein 2 [Source:HGNC Symbol;Acc:HGNC:11895]
ENSG00000185245.9	protein_coding	GP1BA	glycoprotein Ib platelet subunit alpha [Source:HGNC Symbol;Acc:HGNC:4439]
ENSG00000185246.18	protein_coding	PRPF39	pre-mRNA processing factor 39 [Source:HGNC Symbol;Acc:HGNC:20314]
ENSG00000185262.9	protein_coding	UBALD2	UBA like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28438]
ENSG00000185271.9	protein_coding	KLHL33	kelch like family member 33 [Source:HGNC Symbol;Acc:HGNC:31952]
ENSG00000185294.7	protein_coding	SPPL2C	signal peptide peptidase like 2C [Source:HGNC Symbol;Acc:HGNC:28902]
ENSG00000185306.13	protein_coding	C12orf56	chromosome 12 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26967]
ENSG00000185324.22	protein_coding	CDK10	cyclin dependent kinase 10 [Source:HGNC Symbol;Acc:HGNC:1770]
ENSG00000185338.7	protein_coding	SOCS1	suppressor of cytokine signaling 1 [Source:HGNC Symbol;Acc:HGNC:19383]
ENSG00000185344.15	protein_coding	ATP6V0A2	ATPase H+ transporting V0 subunit a2 [Source:HGNC Symbol;Acc:HGNC:18481]
ENSG00000185347.18	protein_coding	TEDC1	tubulin epsilon and delta complex 1 [Source:HGNC Symbol;Acc:HGNC:20127]
ENSG00000185352.9	protein_coding	HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]
ENSG00000185379.21	protein_coding	RAD51D	RAD51 paralog D [Source:HGNC Symbol;Acc:HGNC:9823]
ENSG00000185418.16	protein_coding	TARS3	threonyl-tRNA synthetase 3 [Source:HGNC Symbol;Acc:HGNC:24728]
ENSG00000185442.13	protein_coding	FAM174B	family with sequence similarity 174 member B [Source:HGNC Symbol;Acc:HGNC:34339]
ENSG00000185480.12	protein_coding	PARPBP	PARP1 binding protein [Source:HGNC Symbol;Acc:HGNC:26074]
ENSG00000185482.8	protein_coding	STAC3	SH3 and cysteine rich domain 3 [Source:HGNC Symbol;Acc:HGNC:28423]
ENSG00000185518.12	protein_coding	SV2B	synaptic vesicle glycoprotein 2B [Source:HGNC Symbol;Acc:HGNC:16874]
ENSG00000185551.15	protein_coding	NR2F2	nuclear receptor subfamily 2 group F member 2 [Source:HGNC Symbol;Acc:HGNC:7976]
ENSG00000185559.16	protein_coding	DLK1	delta like non-canonical Notch ligand 1 [Source:HGNC Symbol;Acc:HGNC:2907]
ENSG00000185561.10	protein_coding	TLCD2	TLC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:33522]
ENSG00000185567.7	protein_coding	AHNAK2	AHNAK nucleoprotein 2 [Source:HGNC Symbol;Acc:HGNC:20125]
ENSG00000185615.16	protein_coding	PDIA2	protein disulfide isomerase family A member 2 [Source:HGNC Symbol;Acc:HGNC:14180]
ENSG00000185633.11	protein_coding	NDUFA4L2	NDUFA4 mitochondrial complex associated like 2 [Source:HGNC Symbol;Acc:HGNC:29836]
ENSG00000185634.12	protein_coding	SHC4	SHC adaptor protein 4 [Source:HGNC Symbol;Acc:HGNC:16743]
ENSG00000185650.10	protein_coding	ZFP36L1	ZFP36 ring finger protein like 1 [Source:HGNC Symbol;Acc:HGNC:1107]
ENSG00000185664.15	protein_coding	PMEL	premelanosome protein [Source:HGNC Symbol;Acc:HGNC:10880]
ENSG00000185669.6	protein_coding	SNAI3	snail family transcriptional repressor 3 [Source:HGNC Symbol;Acc:HGNC:18411]
ENSG00000185716.12	protein_coding	MOSMO	modulator of smoothened [Source:HGNC Symbol;Acc:HGNC:27087]
ENSG00000185722.18	protein_coding	ANKFY1	ankyrin repeat and FYVE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20763]
ENSG00000185739.13	protein_coding	SRL	sarcalumenin [Source:HGNC Symbol;Acc:HGNC:11295]
ENSG00000185787.15	protein_coding	MORF4L1	mortality factor 4 like 1 [Source:HGNC Symbol;Acc:HGNC:16989]
ENSG00000185821.3	protein_coding	OR6C76	olfactory receptor family 6 subfamily C member 76 [Source:HGNC Symbol;Acc:HGNC:31305]
ENSG00000185823.5	protein_coding	NPAP1	nuclear pore associated protein 1 [Source:HGNC Symbol;Acc:HGNC:1190]
ENSG00000185829.19	protein_coding	ARL17A	ADP ribosylation factor like GTPase 17A [Source:HGNC Symbol;Acc:HGNC:24096]
ENSG00000185862.7	protein_coding	EVI2B	ecotropic viral integration site 2B [Source:HGNC Symbol;Acc:HGNC:3500]
ENSG00000185864.18	protein_coding	NPIPB4	nuclear pore complex interacting protein family member B4 [Source:HGNC Symbol;Acc:HGNC:41985]
ENSG00000185880.13	protein_coding	TRIM69	tripartite motif containing 69 [Source:HGNC Symbol;Acc:HGNC:17857]
ENSG00000185883.12	protein_coding	ATP6V0C	ATPase H+ transporting V0 subunit c [Source:HGNC Symbol;Acc:HGNC:855]
ENSG00000185896.11	protein_coding	LAMP1	lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]
ENSG00000185905.4	protein_coding	C16orf54	chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649]
ENSG00000185924.7	protein_coding	RTN4RL1	reticulon 4 receptor like 1 [Source:HGNC Symbol;Acc:HGNC:21329]
ENSG00000185947.15	protein_coding	ZNF267	zinc finger protein 267 [Source:HGNC Symbol;Acc:HGNC:13060]
ENSG00000185950.9	protein_coding	IRS2	insulin receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:6126]
ENSG00000185974.7	protein_coding	GRK1	G protein-coupled receptor kinase 1 [Source:HGNC Symbol;Acc:HGNC:10013]
ENSG00000185989.11	protein_coding	RASA3	RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]
ENSG00000186009.5	protein_coding	ATP4B	ATPase H+/K+ transporting subunit beta [Source:HGNC Symbol;Acc:HGNC:820]
ENSG00000186047.11	protein_coding	DLEU7	deleted in lymphocytic leukemia 7 [Source:HGNC Symbol;Acc:HGNC:17567]
ENSG00000186073.14	protein_coding	CDIN1	CDAN1 interacting nuclease 1 [Source:HGNC Symbol;Acc:HGNC:26929]
ENSG00000186074.19	protein_coding	CD300LF	CD300 molecule like family member f [Source:HGNC Symbol;Acc:HGNC:29883]
ENSG00000186075.13	protein_coding	ZPBP2	zona pellucida binding protein 2 [Source:HGNC Symbol;Acc:HGNC:20678]
ENSG00000186153.18	protein_coding	WWOX	WW domain containing oxidoreductase [Source:HGNC Symbol;Acc:HGNC:12799]
ENSG00000186184.20	protein_coding	POLR1D	RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422]
ENSG00000186185.14	protein_coding	KIF18B	kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]
ENSG00000186187.12	protein_coding	ZNRF1	zinc and ring finger 1 [Source:HGNC Symbol;Acc:HGNC:18452]
ENSG00000186198.4	protein_coding	SLC51B	solute carrier family 51 subunit beta [Source:HGNC Symbol;Acc:HGNC:29956]
ENSG00000186260.17	protein_coding	MRTFB	myocardin related transcription factor B [Source:HGNC Symbol;Acc:HGNC:29819]
ENSG00000186297.12	protein_coding	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]
ENSG00000186298.12	protein_coding	PPP1CC	protein phosphatase 1 catalytic subunit gamma [Source:HGNC Symbol;Acc:HGNC:9283]
ENSG00000186393.6	protein_coding	KRT26	keratin 26 [Source:HGNC Symbol;Acc:HGNC:30840]
ENSG00000186395.9	protein_coding	KRT10	keratin 10 [Source:HGNC Symbol;Acc:HGNC:6413]
ENSG00000186399.11	protein_coding	GOLGA8R	golgin A8 family member R [Source:HGNC Symbol;Acc:HGNC:44407]
ENSG00000186407.7	protein_coding	CD300E	CD300e molecule [Source:HGNC Symbol;Acc:HGNC:28874]
ENSG00000186417.14	protein_coding	GLDN	gliomedin [Source:HGNC Symbol;Acc:HGNC:29514]
ENSG00000186469.9	protein_coding	GNG2	G protein subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4404]
ENSG00000186532.12	protein_coding	SMYD4	SET and MYND domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21067]
ENSG00000186566.13	protein_coding	GPATCH8	G-patch domain containing 8 [Source:HGNC Symbol;Acc:HGNC:29066]
ENSG00000186628.12	protein_coding	FSD2	fibronectin type III and SPRY domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18024]
ENSG00000186648.15	protein_coding	CARMIL3	capping protein regulator and myosin 1 linker 3 [Source:HGNC Symbol;Acc:HGNC:20272]
ENSG00000186665.10	protein_coding	C17orf58	chromosome 17 open reading frame 58 [Source:HGNC Symbol;Acc:HGNC:27568]
ENSG00000186710.12	protein_coding	CFAP73	cilia and flagella associated protein 73 [Source:HGNC Symbol;Acc:HGNC:37100]
ENSG00000186815.13	protein_coding	TPCN1	two pore segment channel 1 [Source:HGNC Symbol;Acc:HGNC:18182]
ENSG00000186832.9	protein_coding	KRT16	keratin 16 [Source:HGNC Symbol;Acc:HGNC:6423]
ENSG00000186834.4	protein_coding	HEXIM1	HEXIM P-TEFb complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24953]
ENSG00000186847.6	protein_coding	KRT14	keratin 14 [Source:HGNC Symbol;Acc:HGNC:6416]
ENSG00000186860.5	protein_coding	KRTAP17-1	keratin associated protein 17-1 [Source:HGNC Symbol;Acc:HGNC:18917]
ENSG00000186868.18	protein_coding	MAPT	microtubule associated protein tau [Source:HGNC Symbol;Acc:HGNC:6893]
ENSG00000186908.15	protein_coding	ZDHHC17	zinc finger DHHC-type palmitoyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:18412]
ENSG00000186910.4	protein_coding	SERPINA11	serpin family A member 11 [Source:HGNC Symbol;Acc:HGNC:19193]
ENSG00000186919.13	protein_coding	ZACN	zinc activated ion channel [Source:HGNC Symbol;Acc:HGNC:29504]
ENSG00000187097.13	protein_coding	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive) [Source:HGNC Symbol;Acc:HGNC:3367]
ENSG00000187105.9	protein_coding	HEATR4	HEAT repeat containing 4 [Source:HGNC Symbol;Acc:HGNC:16761]
ENSG00000187109.15	protein_coding	NAP1L1	nucleosome assembly protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:7637]
ENSG00000187193.9	protein_coding	MT1X	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]
ENSG00000187242.6	protein_coding	KRT12	keratin 12 [Source:HGNC Symbol;Acc:HGNC:6414]
ENSG00000187272.7	protein_coding	KRTAP9-8	keratin associated protein 9-8 [Source:HGNC Symbol;Acc:HGNC:17231]
ENSG00000187446.12	protein_coding	CHP1	calcineurin like EF-hand protein 1 [Source:HGNC Symbol;Acc:HGNC:17433]
ENSG00000187498.16	protein_coding	COL4A1	collagen type IV alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2202]
ENSG00000187510.11	protein_coding	PLEKHG7	pleckstrin homology and RhoGEF domain containing G7 [Source:HGNC Symbol;Acc:HGNC:33829]
ENSG00000187535.14	protein_coding	IFT140	intraflagellar transport 140 [Source:HGNC Symbol;Acc:HGNC:29077]
ENSG00000187537.13	protein_coding	POTEG	POTE ankyrin domain family member G [Source:HGNC Symbol;Acc:HGNC:33896]
ENSG00000187555.17	protein_coding	USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]
ENSG00000187581.3	protein_coding	COX8C	cytochrome c oxidase subunit 8C [Source:HGNC Symbol;Acc:HGNC:24382]
ENSG00000187595.18	protein_coding	ZNF385C	zinc finger protein 385C [Source:HGNC Symbol;Acc:HGNC:33722]
ENSG00000187607.16	protein_coding	ZNF286A	zinc finger protein 286A [Source:HGNC Symbol;Acc:HGNC:13501]
ENSG00000187624.9	protein_coding	C17orf97	chromosome 17 open reading frame 97 [Source:HGNC Symbol;Acc:HGNC:33800]
ENSG00000187630.18	protein_coding	DHRS4L2	dehydrogenase/reductase 4 like 2 [Source:HGNC Symbol;Acc:HGNC:19731]
ENSG00000187676.8	protein_coding	B3GLCT	beta 3-glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:20207]
ENSG00000187688.15	protein_coding	TRPV2	transient receptor potential cation channel subfamily V member 2 [Source:HGNC Symbol;Acc:HGNC:18082]
ENSG00000187720.15	protein_coding	THSD4	thrombospondin type 1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:25835]
ENSG00000187741.16	protein_coding	FANCA	FA complementation group A [Source:HGNC Symbol;Acc:HGNC:3582]
ENSG00000187790.12	protein_coding	FANCM	FA complementation group M [Source:HGNC Symbol;Acc:HGNC:23168]
ENSG00000187806.9	protein_coding	TMEM202	transmembrane protein 202 [Source:HGNC Symbol;Acc:HGNC:33733]
ENSG00000187824.9	protein_coding	TMEM220	transmembrane protein 220 [Source:HGNC Symbol;Acc:HGNC:33757]
ENSG00000187838.17	protein_coding	PLSCR3	phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]
ENSG00000187848.15	protein_coding	P2RX2	purinergic receptor P2X 2 [Source:HGNC Symbol;Acc:HGNC:15459]
ENSG00000187855.6	protein_coding	ASCL4	achaete-scute family bHLH transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:24311]
ENSG00000187857.5	protein_coding	OR6C75	olfactory receptor family 6 subfamily C member 75 [Source:HGNC Symbol;Acc:HGNC:31304]
ENSG00000187959.9	protein_coding	CPSF4L	cleavage and polyadenylation specific factor 4 like [Source:HGNC Symbol;Acc:HGNC:33632]
ENSG00000188026.13	protein_coding	RILPL1	Rab interacting lysosomal protein like 1 [Source:HGNC Symbol;Acc:HGNC:26814]
ENSG00000188038.8	protein_coding	NRN1L	neuritin 1 like [Source:HGNC Symbol;Acc:HGNC:29811]
ENSG00000188089.14	protein_coding	PLA2G4E	phospholipase A2 group IVE [Source:HGNC Symbol;Acc:HGNC:24791]
ENSG00000188095.6	protein_coding	MESP2	mesoderm posterior bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:29659]
ENSG00000188176.12	protein_coding	SMTNL2	smoothelin like 2 [Source:HGNC Symbol;Acc:HGNC:24764]
ENSG00000188215.10	protein_coding	DCUN1D3	defective in cullin neddylation 1 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:28734]
ENSG00000188243.14	protein_coding	COMMD6	COMM domain containing 6 [Source:HGNC Symbol;Acc:HGNC:24015]
ENSG00000188266.14	protein_coding	HYKK	hydroxylysine kinase [Source:HGNC Symbol;Acc:HGNC:34403]
ENSG00000188277.10	protein_coding	C15orf62	chromosome 15 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:34489]
ENSG00000188322.8	protein_coding	SBK1	SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699]
ENSG00000188324.4	protein_coding	OR6C6	olfactory receptor family 6 subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:31293]
ENSG00000188467.11	protein_coding	SLC24A5	solute carrier family 24 member 5 [Source:HGNC Symbol;Acc:HGNC:20611]
ENSG00000188488.14	protein_coding	SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]
ENSG00000188501.12	protein_coding	LCTL	lactase like [Source:HGNC Symbol;Acc:HGNC:15583]
ENSG00000188522.15	protein_coding	FAM83G	family with sequence similarity 83 member G [Source:HGNC Symbol;Acc:HGNC:32554]
ENSG00000188536.13	protein_coding	HBA2	hemoglobin subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4824]
ENSG00000188549.13	protein_coding	CCDC9B	coiled-coil domain containing 9B [Source:HGNC Symbol;Acc:HGNC:33488]
ENSG00000188554.15	protein_coding	NBR1	NBR1 autophagy cargo receptor [Source:HGNC Symbol;Acc:HGNC:6746]
ENSG00000188581.9	protein_coding	KRTAP1-1	keratin associated protein 1-1 [Source:HGNC Symbol;Acc:HGNC:16772]
ENSG00000188596.11	protein_coding	CFAP54	cilia and flagella associated protein 54 [Source:HGNC Symbol;Acc:HGNC:26456]
ENSG00000188603.22	protein_coding	CLN3	CLN3 lysosomal/endosomal transmembrane protein, battenin [Source:HGNC Symbol;Acc:HGNC:2074]
ENSG00000188612.12	protein_coding	SUMO2	small ubiquitin like modifier 2 [Source:HGNC Symbol;Acc:HGNC:11125]
ENSG00000188626.7	protein_coding	GOLGA8M	golgin A8 family member M [Source:HGNC Symbol;Acc:HGNC:44404]
ENSG00000188655.10	protein_coding	RNASE9	ribonuclease A family member 9 (inactive) [Source:HGNC Symbol;Acc:HGNC:20673]
ENSG00000188659.10	protein_coding	SAXO2	stabilizer of axonemal microtubules 2 [Source:HGNC Symbol;Acc:HGNC:33727]
ENSG00000188735.13	protein_coding	TMEM120B	transmembrane protein 120B [Source:HGNC Symbol;Acc:HGNC:32008]
ENSG00000188779.12	protein_coding	SKOR1	SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:21326]
ENSG00000188803.15	protein_coding	SHISA6	shisa family member 6 [Source:HGNC Symbol;Acc:HGNC:34491]
ENSG00000188811.14	protein_coding	NHLRC3	NHL repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:33751]
ENSG00000188827.12	protein_coding	SLX4	SLX4 structure-specific endonuclease subunit [Source:HGNC Symbol;Acc:HGNC:23845]
ENSG00000188869.13	protein_coding	TMC3	transmembrane channel like 3 [Source:HGNC Symbol;Acc:HGNC:22995]
ENSG00000188878.20	protein_coding	FBF1	Fas binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674]
ENSG00000188895.12	protein_coding	MSL1	MSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:27905]
ENSG00000188897.10	protein_coding		novel lipoprotein amino terminal region containing protein
ENSG00000189046.11	protein_coding	ALKBH2	alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]
ENSG00000189050.16	protein_coding	RNFT1	ring finger protein, transmembrane 1 [Source:HGNC Symbol;Acc:HGNC:30206]
ENSG00000189051.6	protein_coding	RNF222	ring finger protein 222 [Source:HGNC Symbol;Acc:HGNC:34517]
ENSG00000189067.14	protein_coding	LITAF	lipopolysaccharide induced TNF factor [Source:HGNC Symbol;Acc:HGNC:16841]
ENSG00000189091.13	protein_coding	SF3B3	splicing factor 3b subunit 3 [Source:HGNC Symbol;Acc:HGNC:10770]
ENSG00000189120.5	protein_coding	SP6	Sp6 transcription factor [Source:HGNC Symbol;Acc:HGNC:14530]
ENSG00000189139.6	protein_coding	FSCB	fibrous sheath CABYR binding protein [Source:HGNC Symbol;Acc:HGNC:20494]
ENSG00000189152.11	protein_coding	GRAPL	GRB2 related adaptor protein like [Source:HGNC Symbol;Acc:HGNC:37240]
ENSG00000189159.16	protein_coding	JPT1	Jupiter microtubule associated homolog 1 [Source:HGNC Symbol;Acc:HGNC:14569]
ENSG00000189167.12	protein_coding	ZAR1L	zygote arrest 1 like [Source:HGNC Symbol;Acc:HGNC:37116]
ENSG00000189227.6	protein_coding	C15orf61	chromosome 15 open reading frame 61 [Source:HGNC Symbol;Acc:HGNC:34453]
ENSG00000189375.12	protein_coding	TBC1D28	TBC1 domain family member 28 [Source:HGNC Symbol;Acc:HGNC:26858]
ENSG00000189403.15	protein_coding	HMGB1	high mobility group box 1 [Source:HGNC Symbol;Acc:HGNC:4983]
ENSG00000196091.15	protein_coding	MYBPC1	myosin binding protein C1 [Source:HGNC Symbol;Acc:HGNC:7549]
ENSG00000196118.12	protein_coding	CFAP119	cilia and flagella associated protein 119 [Source:HGNC Symbol;Acc:HGNC:28078]
ENSG00000196123.13	protein_coding	MATCAP1	microtubule associated tyrosine carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:34408]
ENSG00000196136.18	protein_coding	SERPINA3	serpin family A member 3 [Source:HGNC Symbol;Acc:HGNC:16]
ENSG00000196155.13	protein_coding	PLEKHG4	pleckstrin homology and RhoGEF domain containing G4 [Source:HGNC Symbol;Acc:HGNC:24501]
ENSG00000196156.5	protein_coding	KRTAP4-3	keratin associated protein 4-3 [Source:HGNC Symbol;Acc:HGNC:18908]
ENSG00000196169.15	protein_coding	KIF19	kinesin family member 19 [Source:HGNC Symbol;Acc:HGNC:26735]
ENSG00000196199.14	protein_coding	MPHOSPH8	M-phase phosphoprotein 8 [Source:HGNC Symbol;Acc:HGNC:29810]
ENSG00000196296.14	protein_coding	ATP2A1	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1 [Source:HGNC Symbol;Acc:HGNC:811]
ENSG00000196383.7	protein_coding	OR4Q2	olfactory receptor family 4 subfamily Q member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15359]
ENSG00000196387.10	protein_coding	ZNF140	zinc finger protein 140 [Source:HGNC Symbol;Acc:HGNC:12925]
ENSG00000196388.9	protein_coding	INCA1	inhibitor of CDK, cyclin A1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:32224]
ENSG00000196391.11	protein_coding	ZNF774	zinc finger protein 774 [Source:HGNC Symbol;Acc:HGNC:33108]
ENSG00000196405.13	protein_coding	EVL	Enah/Vasp-like [Source:HGNC Symbol;Acc:HGNC:20234]
ENSG00000196408.12	protein_coding	NOXO1	NADPH oxidase organizer 1 [Source:HGNC Symbol;Acc:HGNC:19404]
ENSG00000196436.9	protein_coding	NPIPB15	nuclear pore complex interacting protein family member B15 [Source:HGNC Symbol;Acc:HGNC:34409]
ENSG00000196458.11	protein_coding	ZNF605	zinc finger protein 605 [Source:HGNC Symbol;Acc:HGNC:28068]
ENSG00000196465.11	protein_coding	MYL6B	myosin light chain 6B [Source:HGNC Symbol;Acc:HGNC:29823]
ENSG00000196470.12	protein_coding	SIAH1	siah E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:10857]
ENSG00000196497.17	protein_coding	IPO4	importin 4 [Source:HGNC Symbol;Acc:HGNC:19426]
ENSG00000196498.14	protein_coding	NCOR2	nuclear receptor corepressor 2 [Source:HGNC Symbol;Acc:HGNC:7673]
ENSG00000196502.14	protein_coding	SULT1A1	sulfotransferase family 1A member 1 [Source:HGNC Symbol;Acc:HGNC:11453]
